id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43841817,"Light, spacious apartment next to city center",4456680,Neal Estate,,De Pijp - Rivierenbuurt,52.35667,4.8987,Entire home/apt,221,7,14,2022-11-25,0.48,6,228,7,0363 C0E6 6AFA 58CD CB2D
42530726,"Bright, clean and stylish apartment in ''de pijp''",16177681,Tommy,,De Pijp - Rivierenbuurt,52.35513,4.90071,Entire home/apt,235,1,55,2022-11-18,1.79,1,53,25,POMG 1086 KD12 90BB YZOU
43875549,"A room with a canalview - Jordaan, Amsterdam",531200,Jackie,,Centrum-West,52.374474,4.880253,Private room,168,2,17,2022-11-26,0.59,1,37,9,0363 F0B2 9BAD A567 40EC
43882104,Spacious and cosy (family)apartment in city centre,42984822,Babeth,,Centrum-Oost,52.36367,4.88641,Entire home/apt,564,2,11,2022-08-03,0.82,1,0,9,0363 FAF4 EB3A 6AEE 0A3B
43886711,Appartement in Amsterdam-West (near Vondelpark),4406279,Claire,,De Baarsjes - Oud-West,52.3603,4.85112,Entire home/apt,249,2,5,2022-07-03,0.17,1,0,3,0363 5FDF 0C97 A1A2 38E4
42291162,Lovely and romantic room for two near Amstel River,138369331,Peter,,Watergraafsmeer,52.33652,4.93064,Private room,71,2,0,,,9,5,0,
42291217,Great room for max three people close to Amstel River,138369331,Peter,,Watergraafsmeer,52.33663,4.9326,Private room,124,2,5,2020-09-17,0.17,9,0,0,
42550739,Urban Oasis Ground Floor House,10881230,Manon,,De Pijp - Rivierenbuurt,52.35872,4.88911,Entire home/apt,320,5,24,2022-10-24,0.80,1,8,13,036370B67D7D692CF934
42309847,Big family apartment close to the center and Ajax,336280102,Berthold,,Bijlmer-Centrum,52.31585,4.93888,Entire home/apt,135,2,6,2020-11-23,0.18,1,49,0,
42358184,Prachtig ruim (95m2) appartement met parkeerplek!,29492354,Sake,,Slotervaart,52.3646676,4.841393699999999,Entire home/apt,325,1,4,2022-11-20,1.94,1,230,4,0363 088B 9A23 3997 6A76
43904607,Lovely apartment in Amsterdam,209223476,Marc,,Westerpark,52.38496,4.87142,Entire home/apt,100,2,12,2022-10-23,0.41,1,0,9,0363 E0BF F2AB 212C 97CD
43913659,Big centre family house with garden and bikes,19025617,Dieta,,De Baarsjes - Oud-West,52.36054,4.85407,Entire home/apt,400,2,21,2022-10-22,0.72,1,14,9,03635FB43D5ED036474E
42560588,Cozy apartment at center of Amsterdam big balcony,102312844,Burak,,Westerpark,52.37446,4.87129,Entire home/apt,110,6,19,2022-07-17,0.57,1,0,3,0363 CC17 8634 372A D0F0
43916178,bright room in amsterdam east,9574877,Filippo,,Oud-Oost,52.35713,4.9247,Private room,160,2,2,2021-11-16,0.15,2,72,0,0363 06C1 183D 5969 41C2
42367204,Cosy private houseboat city centre  ''Wiel'',337009580,Ton,,Centrum-West,52.38361,4.89455,Private room,103,3,61,2022-11-18,2.07,9,37,35,Exempt
42367653,Cosy private houseboat city centre Amsterdam ''ZYP,337009580,Ton,,Centrum-West,52.38382,4.89268,Private room,100,3,59,2022-11-13,2.02,9,33,43,Exempt
42595123,Spacious appartement @ the waterfront in East!,7196627,Eveline,,Oud-Oost,52.35633,4.92687,Entire home/apt,140,1,9,2022-10-21,1.16,1,0,9,0363 1825 0321 0979 C3F8
42374092,"Houseboat yacht city centre ""Papendrecht""",337009580,Ton,,Centrum-West,52.38509,4.89383,Private room,166,3,29,2022-11-13,2.38,9,38,29,
42601773,Perfect place for plant and cat lovers.,16719500,Emma,,De Pijp - Rivierenbuurt,52.348312,4.906815,Entire home/apt,250,14,0,,,1,63,0,0363 591B 0299 DE27 7E07
44291710,3 Bedroom apartment - Amsterdam centre,187059499,Leon,,Westerpark,52.37571,4.87379,Entire home/apt,293,3,35,2022-11-23,1.30,1,32,27,0363 85F3 7090 EE54 9316
43919608,"Watervilla, 200 m2,  garden, 3 terraces, IJ-burg",167910688,Hans,,IJburg - Zeeburgereiland,52.36211,4.98518,Entire home/apt,450,4,13,2022-11-27,0.45,1,62,4,0363 620C F6E4 D8C4 7C7F
43920891,loft houseboat Amsterdam,194622709,Arthur,,Oud-Noord,52.40512,4.88978,Entire home/apt,149,3,38,2022-11-21,1.29,3,242,20,Exempt
44297369,Stylish apartment near Westerpark with garden,144998010,Nicky,,Westerpark,52.38411,4.87331,Entire home/apt,170,4,2,2022-04-10,0.13,1,6,1,0363 344F 6EDC B7AD 20A7
42617346,Vorstelijk verblijven in de bruisende Pijp?,274431896,Kris,,De Pijp - Rivierenbuurt,52.35335,4.89065,Entire home/apt,190,3,4,2022-11-13,0.31,1,26,3,0363 8271 592F C1B9 CD3A
44304865,Sunny corner in Old west,14394019,Fernando,,De Baarsjes - Oud-West,52.3645,4.86025,Entire home/apt,165,4,7,2022-05-28,0.24,1,0,5,0363 B0DF EFD0 824F 9964
43922419,Family House Amsterdam,3899684,City Apartments,,Oud-Noord,52.38727,4.9462,Private room,142,1,18,2022-10-12,0.61,5,202,7,0363 2482 63B5 B85B 8F1C
42622277,Amazing & Super Design Apartment at Sloterpark!,123084167,Loek,,Geuzenveld - Slotermeer,52.37285,4.83154,Entire home/apt,125,1,3,2020-09-13,0.09,1,0,0,0363 32C1 611A 6180 9B13
43933080,PANORAMIC CANALVIEW APARTMENT,21179415,Willian,,Centrum-West,52.37407,4.87678,Private room,149,1,134,2022-11-20,4.58,1,153,82,0363 1C13 D950 8043 BDF4
44314637,Unique sustainable floating family house,5070960,Mijke,,Oud-Noord,52.39474,4.90416,Entire home/apt,286,5,6,2022-08-20,0.21,1,0,4,0363 C446 346A 60C7 D1E5
42636119,Lovely and big family house close to city centre,99642871,Steven,,IJburg - Zeeburgereiland,52.35674,4.99956,Entire home/apt,200,7,0,,,2,0,0,03633153320588EAF9BE
44331367,Modern house with spacious garden,91469417,Marc En Marielle,,Bijlmer-Centrum,52.30798,4.96216,Entire home/apt,220,1,29,2022-07-18,1.01,1,52,11,0363 8B89 CA7A B839 445A
43953543,Spacious appartment in Amsterdam,43626984,Willem,,De Pijp - Rivierenbuurt,52.35535,4.90394,Entire home/apt,406,4,6,2022-10-02,1.04,1,9,6,0363 87D7 280F C036 C3A5
43962103,PRIVATE ROOM WITH PRIVATE BATHROOM,209230653,Stefano,,Centrum-West,52.37503,4.89242,Private room,100,2,5,2022-06-20,0.17,2,0,1,Exempt
44331403,Beautiful apartment in East with windmill views,10012611,Jennifer,,Centrum-Oost,52.36713,4.93046,Entire home/apt,130,3,10,2022-09-24,0.36,1,0,2,0363 D500 A934 7073 30A1
44352762,Mr. Monkey - Triple Bunk Room,357776994,Mr. Monkey,,Centrum-West,52.36839,4.88976,Private room,534,1,0,,,2,0,0,Exempt
43976148,Charming room with view on the Keizersgracht (31),24002310,Hans,,Centrum-Oost,52.36432,4.89932,Private room,95,2,49,2022-11-09,2.29,4,22,19,Exempt
42658926,Luxurious bright 200sqm house in city centre!,4456680,Neal Estate,,Centrum-West,52.37633,4.89119,Entire home/apt,1250,7,6,2022-11-27,0.18,6,275,3,0363 527E 3534 F019 5F04
43976314,A'DAM CREW TERRACE,209230653,Stefano,,Centrum-West,52.37557,4.89254,Private room,120,2,12,2021-11-28,0.41,2,1,0,Exempt
44352837,Mr. Monkey - Club Twin Room,357776994,Mr. Monkey,,Centrum-Oost,52.36635,4.88844,Private room,534,1,0,,,2,0,0,Exempt
42661731,"Canal-view home, right in the heart of Amsterdam.",53681896,Dana & Hugo,,Centrum-West,52.36786,4.87736,Entire home/apt,271,4,12,2022-06-06,0.71,1,0,5,0363 7E3B 3F16 8160 701A
44353015,★3BR★ FAMILY HOME ★ FREE PARKING ★ TERRACE ★ CAT ★,2292673,Robert Jan,,Oostelijk Havengebied - Indische Buurt,52.37346,4.94095,Entire home/apt,300,4,2,2022-08-01,0.45,1,7,2,0363 536B C0A1 51BD DDCC
43978539,★ 2 BR ★ 2 BATH ★ 2 A/C ★ 4P ★ CITY CENTER ROOMS ★,131580321,Annette,,Centrum-West,52.38125,4.89007,Private room,300,3,6,2022-05-20,0.34,3,127,3,0363 03B8 1918 C807 52D3
43989134,Mooie verblijf met privé terras (122),273266448,Vlad,,De Baarsjes - Oud-West,52.37032,4.8607,Private room,80,2,20,2021-08-29,0.68,9,0,0,Exempt
42683484,Lovely cosy stay for two in hip West,183343469,Zico,,Bos en Lommer,52.38192,4.84902,Entire home/apt,155,1,5,2022-10-09,0.78,1,0,5,0363 A6C0 226A 851F 9754
43990767,Architectual designed house,20317898,Freekje,,Oud-Noord,52.38613,4.90719,Entire home/apt,450,3,5,2022-08-17,0.69,1,8,5,0363 9D2D 2AE3 B052 7142
43993627,Gorgeous garden apartment in Scheldebuurt,47173256,Joanne,,De Pijp - Rivierenbuurt,52.34495,4.88948,Entire home/apt,350,7,1,2022-08-15,0.27,1,136,1,0363D1C92A63B1A5A3E9
43995217,'polder en suite'  b&b  Amsterdam-Noord,52032421,Willem,,Noord-West,52.41253,4.90813,Private room,115,2,25,2022-11-20,0.88,1,14,23,0363 F8F7 290E F31C FB9D
44001760,Authentic Amsterdam,40105847,Daan,,De Baarsjes - Oud-West,52.37313,4.85588,Entire home/apt,190,3,7,2022-10-10,0.24,1,3,5,
44365498,Spacious and bright apt in lovely neighbourhood,32397372,Ruben,,Zuid,52.34294,4.85969,Entire home/apt,355,1,0,,,1,251,0,03639C1A522F0D848BA8
44365699,City Center - two rooms downtown,342668428,Tina,,Centrum-Oost,52.360924,4.898329,Private room,200,2,33,2022-11-29,1.23,4,167,30,Exempt
44365715,City center/Old town - spacious double room,342668428,Tina,,Centrum-Oost,52.360924,4.898329,Private room,200,2,47,2022-11-27,1.67,4,155,34,Exempt
44366979,Motor Yacht Amstelle close to centre of Amsterdam,141677638,Gros,,Buitenveldert - Zuidas,52.33664,4.84852,Entire home/apt,129,2,40,2022-11-20,2.47,3,281,26,Exempt
44368539,Central Apartment in Spaarndammerbuurt,220588814,Lindsay,,Westerpark,52.3894,4.8786,Entire home/apt,125,2,0,,,1,0,0,0363 BB14 9490 2566 3A3F
44025149,Gentiana apartment Amsterdam,89273051,Martin&Tina,,Oud-Noord,52.39179,4.91164,Entire home/apt,174,1,5,2022-10-22,0.82,3,295,5,0363 2F2A 26B6 6357 D519
42706465,Fresh Jordaan studio on Prinsengracht,404143,Sjors,,Centrum-West,52.37265,4.88417,Private room,110,2,0,,,1,0,0,0363 FE89 2423 1439 EF6C
44038154,Typical Amsterdam Monumental Apartment,4892299,Gert,,Centrum-West,52.36717,4.89353,Entire home/apt,251,2,4,2022-11-25,4,1,31,4,0363 0219 BCBF 566A 4925
44038728,Geweldig huisje in het hippe Amsterdam Noord,114374789,Frederique,,Oud-Noord,52.39039,4.94814,Entire home/apt,125,4,15,2022-08-10,0.52,1,0,4,0363 B3B2 608B 7FBE F5DC
44374975,Cozy Houseboat Homeward Amsterdam,265326458,Otto,,De Baarsjes - Oud-West,52.365,4.87322,Private room,169,1,178,2022-11-19,6.79,1,143,106,0363CF8CBADE1FC94D76
42728862,the niu Fender,340310534,The Niu Fender,,Oostelijk Havengebied - Indische Buurt,52.36785,4.94538,Private room,174,1,95,2022-11-14,2.84,1,361,62,Exempt
44378350,Zen flat with two balconies facing the canal,358058016,Andrea & Felipe,,Bos en Lommer,52.3753,4.84837,Entire home/apt,200,4,11,2022-07-25,0.39,1,0,5,0363 A883 E724 57B4 D98B
44384486,Perfect location and a private garden,208808431,Wilma,,Centrum-West,52.37076,4.87758,Entire home/apt,279,3,17,2022-11-11,0.61,1,74,12,0363 BAAA 5B06 F41E C2FE
44387773,Private boat w/ Spacious deck and Iconic Scenery ♥,80852706,Sien,,Centrum-West,52.38054,4.89153,Entire home/apt,400,2,11,2022-10-30,0.38,1,0,4,0363 AE9E 3DF7 B6FD 27E7
44397812,Avontuur ...a special way to spend the night!,358290828,Astrid,,Centrum-West,52.38621,4.89131,Private room,135,2,27,2022-10-30,1.00,1,0,19,0363 BEEB ABAE 7C5B E459
44399682,Wellness Suite in center+ bike+ SAUNA,74020496,Willem,,Centrum-West,52.37023,4.88183,Private room,147,2,124,2022-11-30,4.45,3,100,85,0363 0D29 E32B E5F4 984E
44043348,Nice room in beautifull appartment!!,352315775,Rens,,Osdorp,52.35427,4.7986,Private room,85,2,36,2022-11-21,1.22,1,331,29,0363 B10D CBF3 352E 9FAC
44057169,Lijnderdijk Lofts-Waterside (5 min from Amsterdam),195174916,Deborah,,Osdorp,52.35625,4.75724,Entire home/apt,113,1,171,2022-11-13,5.86,1,114,80,
42730285,Deluxe Studio Mercedesbnb Amsterdam,143465074,Isabel,,Centrum-West,52.38029,4.88731,Private room,182,1,4,2022-10-29,1.14,2,222,4,
44067837,Fully renovated apartment in de Baarsjes,9635295,Benjo,,De Baarsjes - Oud-West,52.36928,4.85808,Entire home/apt,100,3,10,2022-10-28,0.35,1,0,7,0363 B37D 4ED5 0B30 A9F6
44411920,Cosy and spacious private room in Amsterdam Noord,53346191,Alicia,,Oud-Noord,52.38603,4.91951,Private room,42,1,7,2021-11-05,0.25,1,0,0,0363 92A6 0BD8 07E9 83F7
44423332,Private Topfloor Houseboat Free Parking,18998986,Marc,,Oud-Noord,52.40051,4.90235,Private room,105,2,67,2022-11-27,2.37,1,120,50,0363 E92D 37EB 622F 160D
44423940,Canal view apartment with private balcony,21167882,Pauline,,De Pijp - Rivierenbuurt,52.35638,4.89809,Entire home/apt,243,5,27,2022-11-02,0.95,9,139,13,0363 5E53 16FE E98A 12AD
44074430,Eigentijds modern Appartement met heerlijke tuin,20199550,Mandy,,De Baarsjes - Oud-West,52.37044,4.86651,Entire home/apt,150,3,2,2020-08-05,0.07,1,0,0,0363 5500 47C4 9531 D0FD
44423961,Penthouse spacious apartment with canal view,21167882,Pauline,,De Pijp - Rivierenbuurt,52.35715,4.8977,Entire home/apt,233,5,26,2022-11-30,0.93,9,129,15,0363 E6C3 34C5 D155 8A32
42801703,Luxury canal view room (self check-in possible),340915276,Maikel,,Centrum-West,52.37493,4.88893,Private room,246,2,55,2022-11-20,1.94,2,33,24,0363 60E3 0AD9 B93F 00D2
44423973,Light & charming apartment with private balcony,21167882,Pauline,,De Pijp - Rivierenbuurt,52.35669,4.89979,Entire home/apt,239,5,30,2022-11-18,1.06,9,95,18,0363 F5AC 4825 556E 8B44
44445085,Fully equipped studio for 4 in Amsterdam!,51215390,Frank,,Bos en Lommer,52.37778,4.84349,Entire home/apt,144,1,1,2020-09-13,0.04,1,0,0,0363 4424 AB28 02CC B828
44448883,Spatial water Villa in Eco Village,4638813,Pascal,,Oud-Noord,52.39553,4.90667,Entire home/apt,269,6,4,2022-08-20,0.29,1,10,3,0363 C27C C3DF 124D CF61
44455238,Large apartment on the sheep farm,3040748,Henk,,Noord-Oost,52.39648,4.99262,Private room,110,2,55,2022-11-20,3.27,10,295,49,0363 2A6D 7C09 877D 715F
44083101,"Beautiful, spacious house in cozy neighborhood!",353599398,Daan,,Oud-Noord,52.39589,4.91821,Entire home/apt,52,5,5,2022-05-25,0.41,1,0,4,0363 1CB0 3670 C751 44E8
44085410,"Family home,  sunny garden, 10 minutes to center",353643001,Rob,,Oud-Noord,52.39559,4.91541,Entire home/apt,129,10,0,,,1,0,0,0363 352F B8A5 D48C D46E
44087085,"Nice family house, 3 bedrooms and sunny terras.",352104537,Fiona & Roeland,,IJburg - Zeeburgereiland,52.35296,4.9954,Entire home/apt,175,3,9,2022-08-16,0.32,2,0,5,036396937A45DE39F6D3
44095512,Spacious bright with rooftop terrace 100m2 apartm.,229295710,Mariana,,Watergraafsmeer,52.35526,4.93244,Entire home/apt,200,6,4,2022-04-27,0.14,1,153,1,0363 ED78 AB8E B5A3 D59A
44102016,Apartment Amsterdam Vondelpark,50627546,Fleur,,De Baarsjes - Oud-West,52.362,4.87212,Entire home/apt,400,2,4,2022-03-20,0.25,1,82,2,0363 5660 8BDE 74A3 4110
42834134,THE LITTLE LOFT 2 private apartment in city center,1557835,Lenneke,,Centrum-Oost,52.3675,4.89768,Private room,119,3,73,2022-11-20,2.39,3,141,50,0363390C67A69985A068
44102257,Cozy apartment with big terrace!,15480229,Pablo,,De Baarsjes - Oud-West,52.37181,4.86352,Entire home/apt,200,4,2,2022-10-23,0.07,1,0,1,0363 7DAD 1CEE CA10 63E3
44456510,Entire Appartment in cozy Old-West Amsterdam.,97096943,Kane Pieter Jan,,De Baarsjes - Oud-West,52.36486,4.86689,Entire home/apt,160,3,7,2022-07-27,0.43,2,0,4,0363 1E09 DD55 4026 9F7E
44458650,Spacious maisonette in trendy neighbourhood,242482572,Rogier,,De Baarsjes - Oud-West,52.36884,4.86812,Entire home/apt,295,3,4,2022-10-24,0.89,1,1,4,0363 4831 0920 802C 1406
44118842,"Heerlijk rustig, ruim huis, vlakbij het centrum",5647814,Eveline,,Watergraafsmeer,52.35153,4.92048,Entire home/apt,95,2,0,,,2,0,0,0363 E887 1FCF BC33 B133
42855140,Stunning boat with a view - luxurious with sauna,49176032,Huub,,Oostelijk Havengebied - Indische Buurt,52.37914,4.92655,Entire home/apt,299,1,48,2022-11-27,1.48,2,310,28,0363 8F3C D658 9432 2250
44130900,Roof Terrace Apartment,181634270,Aletta,,De Baarsjes - Oud-West,52.36853,4.87622,Private room,229,3,82,2022-10-27,2.85,1,0,55,0363 02E4 0E79 A31A 581E
44485135,Canal view room in Amsterdam,65129255,Tolis,,Bijlmer-Oost,52.31911,4.97985,Private room,105,28,10,2022-07-18,1.19,3,0,10,0363 C589 B267 6BD0 9540
44497608,Spacious sunny apartment in lively Amsterdam Oost,151543325,Sevi,,Oostelijk Havengebied - Indische Buurt,52.36526,4.94002,Entire home/apt,309,2,2,2022-07-12,0.12,1,1,1,0363 0C96 044D 6DB1 182D
44498237,Very nice appartment 4 person private city center 1,357809665,Leidse Square Private Appartments,,Centrum-Oost,52.36517,4.88242,Entire home/apt,286,7,122,2022-12-01,4.37,1,141,83,Exempt
44515542,Modern and cosy home near Oosterpark,20660085,Sven,,Oud-Oost,52.36331,4.92593,Entire home/apt,214,2,11,2022-10-16,0.39,1,8,8,0363592160C123F1BC10
42869018,Artistic nest in De Pijp,35777428,Nicolas,,De Pijp - Rivierenbuurt,52.35115,4.90429,Entire home/apt,175,2,1,2020-09-13,0.04,1,0,0,0363 4D3A 9B76 094E 6D6D
44526245,Light and newly renovated across Rembrandtpark,20561264,Moniek,,Slotervaart,52.36622,4.84963,Entire home/apt,186,3,3,2022-07-04,0.11,1,5,1,0363 09A6 8F78 5426 5328
44131238,Romantische B&B in rustige buurt,7803516,Anne,,Bos en Lommer,52.37745,4.86177,Private room,115,2,0,,,1,220,0,0363 A655 A76D 9434 415D
44132663,Beautiful apartment Amsterdam-West + FREE parking,60738290,Marjolein,,Slotervaart,52.36927,4.83758,Entire home/apt,125,2,2,2020-09-07,0.07,1,0,0,0363 B131 61A3 5C8E 9597
44149548,3-person private room,354532008,Hotel,,Centrum-West,52.36609,4.88205,Private room,113,1,144,2022-12-02,5.31,4,118,50,Exempt
44149777,5-person private room with private shower,354532008,Hotel,,Centrum-West,52.36609,4.88205,Private room,144,1,198,2022-12-02,7.30,4,130,118,Exempt
44529802,Comfortable central apartment with private balcony,21167882,Pauline,,De Pijp - Rivierenbuurt,52.35691,4.89987,Entire home/apt,247,5,19,2022-09-25,0.69,9,140,9,0363 FE5A 8F14 DBE4 BC9C
42878916,Stylish 16thCentury Canal House withPrivate Garden,341432744,Addie,,Centrum-West,52.37725,4.89186,Private room,160,2,24,2022-10-25,0.73,1,275,13,
44532364,2 bedroom apartment next to Amstel with garden,51342853,Jamal,,Oud-Oost,52.35761,4.90988,Entire home/apt,269,4,4,2022-11-28,1.18,1,145,4,0363 3AC3 D71D A9AA 8E54
44534876,Cosy houseboat in the city center for couples,1612893,Nina,,Centrum-Oost,52.3732,4.90262,Entire home/apt,329,2,9,2022-10-02,0.32,1,0,6,0363 9FD7 094C 82EF D359
44149885,6-person private room,354532008,Hotel,,Centrum-West,52.36609,4.88205,Private room,160,1,133,2022-11-20,4.94,4,130,83,Exempt
44160789,Spacious room in modern apartment,48158577,Eva En Tommie,,De Baarsjes - Oud-West,52.37032,4.85258,Private room,63,3,45,2022-11-06,1.55,4,355,23,0363F7AB7C8D0B8D9545
43042407,"Nicely decorated Houseboat ""Avalon""",198405490,Suzanne,,Centrum-West,52.37799,4.88549,Shared room,239,2,28,2022-11-21,1.05,7,14,22,0363 C3AF A1C3 8460 B659
44171774,Romantic Houseboat in centre (Z/22/2019607),118941441,Marc,,Centrum-Oost,52.37396,4.90615,Entire home/apt,225,4,15,2022-08-10,0.53,1,11,4,0363 E140 ADF6 4246 F025
44189424,Cosy nest to discover Amsterdam,172607675,Johana,,De Pijp - Rivierenbuurt,52.34122,4.90308,Entire home/apt,141,4,4,2021-12-23,0.14,1,0,1,0363 656B FD6B 8E73 1316
44255865,Nice and cozy apartment in the CENTRE OF AMSTERDAM,104340471,Raoul,,De Baarsjes - Oud-West,52.36656,4.87748,Entire home/apt,500,3,10,2022-08-05,0.35,1,157,4,0363 89CD 1AFF 91CB F2A9
44257518,"Attractive family home, free parking, 2 cats!",305000483,Viona,,IJburg - Zeeburgereiland,52.37379,4.96271,Private room,180,3,8,2022-12-04,0.29,1,35,4,0363 8345 41F9 9BB9 A9DA
44259980,Fully equiped - Grand apartment 'Le Jardin',135616053,Aart,,Centrum-West,52.37451,4.87874,Entire home/apt,132,1,22,2022-04-29,0.77,1,0,9,0363143155AF0EEFEA6C
44544597,NEW! Museum City Centre Apartment,33089464,Stan,,De Pijp - Rivierenbuurt,52.3599,4.88702,Private room,199,3,103,2022-11-30,4.02,1,156,79,0363 49ee 7e41 f81e beb7
44549965,Renovated modern appartement in East Amsterdam,34934554,Omrie,,Oostelijk Havengebied - Indische Buurt,52.3604,4.93546,Entire home/apt,250,2,4,2022-04-30,0.27,1,4,2,0363 DB4F 04D0 5114 82F0
44550032,Volledig duurzaam authentiek schip in Amsterdam,4386675,Amsterdam,,Oud-Noord,52.39976,4.89327,Entire home/apt,811,2,10,2022-10-28,1.36,2,22,10,Exempt
44568529,Sit & Relax canalview apartment central Amsterdam,46161497,Anna En John,,Centrum-West,52.37169,4.88839,Entire home/apt,350,2,37,2022-11-23,1.56,1,107,27,0363 1785 A55B 1FF7 D94F
44573658,"Bright Room with Desk, Balcony and Queen Size Bed",9048125,Genevieve,,Buitenveldert - Zuidas,52.32322,4.88,Private room,90,2,24,2022-11-13,0.90,2,93,23,0363 59C0 1368 8439 4371
44269819,New: M&M's Guest House (with free parking space),6963534,Marjan,,Oud-Noord,52.3907,4.93566,Private room,120,2,37,2022-09-29,1.33,1,0,33,0363F142B29CDA0B8B03
44276863,Luxury rooftop apartment with private hottub.,270501467,Sander,,Oud-Oost,52.35096,4.91362,Private room,350,2,74,2022-11-23,2.62,1,318,44,0363 B206 7EF0 9EF9 85DE
43043107,Single Studio with Street Art in Amsterdam,342059962,David,,Geuzenveld - Slotermeer,52.38457,4.83319,Private room,99,1,5,2022-10-23,0.17,11,357,2,Exempt
44583132,Specious appartment with large sundeck,47636877,Bas,,De Pijp - Rivierenbuurt,52.34748,4.90338,Entire home/apt,280,7,6,2022-09-19,0.38,1,351,3,0363EEAA92448C403FEC
44586588,Green Alley Studio,360836606,Tijl & Roos,,Centrum-West,52.37733,4.89477,Private room,190,3,27,2022-11-18,0.98,1,342,10,0363 AC51 E579 5034 F0AF
45280010,"BB Colours in De Pijp 14, Amsterdam",323946609,Erwin,,De Pijp - Rivierenbuurt,52.35431,4.89852,Private room,215,3,64,2022-11-21,3.51,4,6,52,0363 C5F8 29D3 C557 9EB3
43046236,Twin Studio with Street Art in Amsterdam,342059962,David,,Geuzenveld - Slotermeer,52.38432,4.83295,Private room,118,1,23,2022-11-17,0.75,11,365,17,Exempt
45311452,2 bedroom apartment/B&B with private roof terrace,25795617,Simon,,Westerpark,52.3793,4.87599,Entire home/apt,239,4,25,2022-10-19,0.92,1,0,15,Exempt
45327372,"Luxury, Design, Garden, Vondelpark",14597928,Ivo,,De Baarsjes - Oud-West,52.36261,4.86116,Entire home/apt,251,1,15,2022-12-04,0.97,1,11,13,0363 C05B 6300 0258 0614
43049332,Budget Twin Studio with Street Art in Amsterdam,342059962,David,,Geuzenveld - Slotermeer,52.38418,4.83278,Private room,124,1,137,2022-07-30,4.40,11,365,5,Exempt
45341803,Spacious Apartment with Balcony,50459704,Beril,,Watergraafsmeer,52.35689,4.9381,Entire home/apt,220,3,1,2022-07-05,0.19,1,6,1,0363 442E F18C 2C3D 3484
44654593,Private studio on houseboat close to city center,38148669,Michiel,,Oud-Oost,52.3514,4.91076,Private room,96,3,68,2022-11-28,2.48,1,8,49,0363 8F62 6203 5A0B E285
44663786,Apartment in the middle of the city centre,4561160,Jan-Marne,,Centrum-West,52.37477,4.8827,Entire home/apt,350,2,4,2022-10-30,0.15,1,64,3,0363 63DA 5CB5 B8D7 3B67
43049949,Downtown - Spacious room with private terrace,342668428,Tina,,Centrum-Oost,52.360924,4.898329,Private room,300,3,41,2022-11-13,2.34,4,168,32,Exempt
44675416,Artis Plantage Apartment Amsterdam,36727004,Andreas,,Centrum-Oost,52.36739,4.9118,Private room,160,3,1,2021-08-14,0.06,1,4,0,0363 C12F 7058 B036 15E7
44695126,Yucca Studio,222345159,Marco,,Centrum-West,52.37783,4.89633,Private room,113,3,31,2022-11-04,1.16,2,342,16,0363 A92C 7C23 2E55 4BBF
45354141,4-person private room,354532008,Hotel,,Centrum-West,52.36609,4.88205,Private room,119,1,168,2022-11-21,6.18,4,133,100,Exempt
45356991,"Private studio on houseboat,  Amsterdam main canal",43478926,Peter,,Centrum-Oost,52.36126,4.90066,Private room,183,3,39,2022-11-29,1.46,1,17,32,0363 EFF3 D481 075C 5C3F
45357811,Relaxed apartment In Amsterdam east,5667266,Omer,,Oostelijk Havengebied - Indische Buurt,52.36021,4.93424,Entire home/apt,125,3,3,2022-09-30,0.75,1,0,3,0363 9A79 4FA1 F606 1555
45361529,Beautiful & large sustainable Amsterdam houseboat,170434701,Mike,,Oud-Noord,52.39547,4.90489,Entire home/apt,180,2,18,2022-08-04,0.67,1,0,7,0363 5D04 D67A D7CE 09E0
45364807,Spacious Eco-friendly Double Room at Westerpark,237371423,Conscious Hotel Westerpark,,Westerpark,52.38738,4.8762,Private room,189,1,4,2022-09-08,0.26,9,317,1,Exempt
44733441,Daisy Studio,222345159,Marco,,Centrum-West,52.37792,4.89669,Private room,109,3,6,2022-10-17,0.22,2,350,5,0363 A92C 7C23 2E55 4BBF
43073360,Friends Studio with Street Art in Amsterdam,342059962,David,,Geuzenveld - Slotermeer,52.38461,4.83364,Private room,291,1,34,2022-11-06,1.15,11,360,3,Exempt
44741345,Unique and centrally located house in Amsterdam,22642887,Marianne,,Oostelijk Havengebied - Indische Buurt,52.37546,4.94152,Entire home/apt,356,2,2,2022-11-27,2,2,4,2,0363 557E 403E 9B12 26E6
45372746,Eco-friendly 2 Single Beds Room by Vondelpark,363404652,Conscious Hotel The Tire Station,,De Baarsjes - Oud-West,52.35665,4.85461,Private room,128,1,119,2022-11-20,4.39,4,338,71,Exempt
43073605,Game Room with PS4 and Street Art in Amsterdam,342059962,David,,Geuzenveld - Slotermeer,52.38458,4.83325,Private room,194,1,1,2020-07-31,0.03,11,350,0,Exempt
45376005,Lovely apartment: discover Amsterdam in style!,17229682,Tim,,Oud-Oost,52.35837,4.91004,Entire home/apt,189,2,11,2021-11-01,0.41,1,0,0,0363 B032 DAE5 63BD 1CCF
